circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LINGAPOOR,DOMESTIC,1,191,179.0,14154,130.91
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,M.C.PALLY,DOMESTIC,1,884,847.0,71221,775.29
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,DOMESTIC,1,22,16.0,1920,52.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAZEEDPUR,DOMESTIC,1,830,792.0,69489,858.46
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPURNAGAR,DOMESTIC,1,243,220.0,28758,582.52
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPURNAGAR COMMUNITY HALL,DOMESTIC,1,726,725.0,71419,846.28
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SMART METERS,DOMESTIC,1,5234,5233.0,563331,6990.57
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SUBASH NAGAR,DOMESTIC,1,883,831.0,109673,1694.98
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SUBHASH NAGAR,DOMESTIC,1,10,10.0,2543,79.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SUBHASHNAGAR HV,DOMESTIC,1,7,7.0,3496,55.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),TARA FUNCTION HALL ROAD,DOMESTIC,1,846,838.0,77308,1599.08
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),TSIIC COLONY,DOMESTIC,1,869,851.0,86473,1196.89
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,RAJIV GANDHI NAGAR,DOMESTIC,1,1,1.0,511,3.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,RAM REDDY NAGAR,DOMESTIC,1,1469,1437.0,168956,2373.29
